bidId,issueDate,title,invitationNum,bidDueDate,stageId,bidResponseFormat,bidTemplateType,bidTypeId,byInvitation,companyId,stageStr,bidResponseFormatStr,page_scrape,estimatedBid,County,url,CategoriesList
111479,2023-11-06 19:15:44.340,Program Management Services for Certain Hartford School Construction  Projects,6179,2023-12-20 14:00:00.000,3,1,4,4,False,22554,Bidding,Electronic,1,,Hartford,https://pbsystem.planetbids.com/portal/22554/bo/bo-detail/111479,"['9697 - Other Heavy and Civil Engineering Construction', '46901 - Architectural Services', '46903 - Engineering Services', '46932 - All Other Professional, Scientific, and Technical Services', '46960 - Professional and Management Development Training', '46961 - Other Technical and Trade Schools', '46977 - Professional Organizations', '46978 - Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)']"
112337,2023-12-07 03:45:52.637,Keney Park Golf Course Professional,6189,2023-12-21 14:00:00.000,3,1,4,4,False,22554,Bidding,Electronic,1,,Hartford,https://pbsystem.planetbids.com/portal/22554/bo/bo-detail/112337,"['41470 - Golf Courses and Country Clubs', '46977 - Professional Organizations']"
111264,2023-11-30 15:22:49.620,Pest Control Services; City and Hartford Public Schools (SC),6174,2023-12-21 14:00:00.000,3,1,1,1,False,22554,Bidding,Electronic,1,,Hartford,https://pbsystem.planetbids.com/portal/22554/bo/bo-detail/111264,['46947 - Exterminating and Pest Control Services']
112174,2023-12-04 08:41:02.267,Cyber Security,6172,2023-12-28 14:00:00.000,3,1,4,4,False,22554,Bidding,Electronic,1,,Hartford,https://pbsystem.planetbids.com/portal/22554/bo/bo-detail/112174,"['46802 - Computer and Computer Peripheral Equipment and Software Merchant Wholesalers', '46819 - Computer and Software Stores', '46866 - Data Processing, Hosting, and Related Services', '46913 - Custom Computer Programming Services', '46914 - Computer Systems Design Services', '46915 - Other Computer Related Services']"
111388,2023-11-03 09:43:18.527,"2 Holcomb Street Redevelopment Project Hartford, Connecticut",2023-02,2024-01-03 14:00:00.000,3,2,4,4,False,22554,Bidding,Paper,1,,Hartford,https://pbsystem.planetbids.com/portal/22554/bo/bo-detail/111388,"['9686 - Construction Sand and Gravel Mining', '9689 - New Single Family Housing Construction (except For-Sale Builders)', '9690 - Residential Remodelers', '9691 - Industrial Building Construction', '9692 - Commercial and Institutional Building Construction', '9697 - Other Heavy and Civil Engineering Construction', '9698 - Poured Concrete Foundation and Structure Contractors', '9699 - Structural Steel and Precast Concrete Contractors', '9700 - Framing Contractors', '9701 - Masonry Contractors', '9702 - Glass and Glazing Contractors', '9703 - Roofing Contractors', '9704 - Siding Contractors', '9705 - Other Foundation, Structure, and Building Exterior Contractors', '9706 - Electrical Contractors and Other Wiring Installation Contractors', '9707 - Plumbing, Heating, and Air-Conditioning Contractors', '9708 - Other Building Equipment Contractors', '9709 - Drywall and Insulation Contractors', '9710 - Painting and Wall Covering Contractors', '9711 - Flooring Contractors', '9712 - Tile and Terrazzo Contractors', '9713 - Finish Carpentry Contractors', '9714 - Other Building Finishing Contractors', '9715 - Site Preparation Contractors', '9716 - All Other Specialty Trade Contractors', '46797 - Brick, Stone, and Related Construction Material Merchant Wholesalers', '46916 - Administrative Management and General Management Consulting Services', '46920 - Environmental Consulting Services', '46947 - Exterminating and Pest Control Services', '46985 - Administration of Urban Planning and Community and Rural Development', '345356 - Historic and cultural preservation research and development services']"
111788,2023-11-16 09:54:30.553,Nutrition Services Disposables,2023-048,2023-12-12 14:00:00.000,3,1,1,4,False,22555,Bidding,Electronic,1,,Multnomah,https://pbsystem.planetbids.com/portal/22555/bo/bo-detail/111788,"['9907 - Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing']"
111585,2023-11-15 10:46:11.123,District Mechanical Assessments,2023-051,2023-12-12 14:00:00.000,3,1,1,4,False,22555,Bidding,Electronic,1,,Multnomah,https://pbsystem.planetbids.com/portal/22555/bo/bo-detail/111585,"['10378 - Architectural Services', '10380 - Engineering Services', '35322 - Plumbing, Heating, and Air-Conditioning Contractors   ']"
111931,2023-12-05 11:44:49.613,Lake Street Well - Phase 2,,2023-12-27 14:00:00.000,3,1,2,1,False,48213,Bidding,Electronic,1,"650,000.00",Washoe,https://pbsystem.planetbids.com/portal/48213/bo/bo-detail/111931,['302453 - Water and Sewer Line and Related Structures Construction']
111828,2023-11-16 16:58:23.670,On Call Professional Geotechnical Engineering and Materials Testing Services,,2023-12-18 15:00:00.000,3,1,4,4,False,39477,Bidding,Electronic,1,,Riverside,https://pbsystem.planetbids.com/portal/39477/bo/bo-detail/111828,"['178489 - Engineering Services', '178492 - Geophysical Surveying and Mapping Services']"
111636,2023-11-13 10:38:06.683,On-Call Services for City of Hemet Sewer System Management Plan,,2023-12-18 15:00:00.000,3,1,4,4,False,39477,Bidding,Electronic,1,,Riverside,https://pbsystem.planetbids.com/portal/39477/bo/bo-detail/111636,"['177685 - Water and Sewer Line and Related Structures Construction', '177690 - Other Heavy and Civil Engineering Construction', '178489 - Engineering Services', '178503 - Administrative Management and General Management Consulting Services', '178508 - Environmental Consulting Services', '178509 - Other Scientific and Technical Consulting Services']"
112133,2023-11-30 09:30:27.733,Professional Engineering Services for CIP 5706,,2024-01-03 15:00:00.000,3,1,4,4,False,39477,Bidding,Electronic,1,,Riverside,https://pbsystem.planetbids.com/portal/39477/bo/bo-detail/112133,"['177690 - Other Heavy and Civil Engineering Construction', '178489 - Engineering Services']"
112107,2023-11-29 14:35:45.420,MANAGED PRINT SERVICES,IT-2023-001,2024-01-10 16:00:00.000,3,1,4,4,False,14210,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/14210/bo/bo-detail/112107,"['145772 - Office Machines, Equipment, And Accessories ', '146054 - Equipment Maintenance And Repair Services For General Equipment', '146056 - Equipment Maintenance And Repair Services For Computers, Office, Photographic, And Radio/Television Equipment', '146098 - Miscellaneous Services, No. 1 (Not Otherwise Classified)', '146157 - Miscellaneous Services, No. 2  (Not Otherwise Classified)', '146286 - Rental Or Lease Services Of Office, Photographic, Printing, Radio/Television/Telephone Equipment']"
112183,2023-12-06 08:47:54.393,MCCAMBRIDGE PARK POOL REPAIR,BS NO. 1525,2024-01-16 14:00:00.000,3,1,2,1,False,14210,Bidding,Electronic,1,325000,Los Angeles,https://pbsystem.planetbids.com/portal/14210/bo/bo-detail/112183,"['145782 - Park, Playground, Recreational Area And Swimming Pool Equipment And Supplies']"
112146,2023-11-30 14:56:06.443,"CONTRACT OPERATION AND MAINTENANCE OF THE BURBANK WATER RECLAMATION PLANT AND ASSOCIATED FACILITIES, INDUSTRIAL WASTEWATER PRETREATMENT PROGRAM, AND ILLICIT STORMWATER PROGRAM",PW-2023-001,2024-01-17 16:00:00.000,3,1,4,4,False,14210,Bidding,Electronic,1,,Los Angeles,https://pbsystem.planetbids.com/portal/14210/bo/bo-detail/112146,"['145835 - Water And Wastewater Treating Chemicals ', '145836 - Water Supply, Groundwater, Sewage Treatment, And Related Equipment (Not For Air Conditioning, Steam Boiler, Or Laboratory Reagent Water) ', '145941 - Public Utilities: Water, Sewer And Gas Maintenance And Repair ', '146273 - Water Supply Plant Operating And Monitoring System Services (Including Water Resources Development And Water Quality Management Services) ', '146276 - Wastewater Treatment Plant, Operations, And Testing', '146277 - Water And Wastewater Treatment Services ']"
111722,2023-11-15 09:30:43.753,DOWNTOWN METROLINK STATION WATERPROOFING & ELEVATOR MODERNIZATION,BS No. 1522,2024-01-30 14:00:00.000,3,3,2,1,False,14210,Bidding,Electronic and Paper,1,"$1,035,000",Los Angeles,https://pbsystem.planetbids.com/portal/14210/bo/bo-detail/111722,"['145703 - Elevators, Escalators, And Moving Walks (Building Type)', '145900 - Building Construction Services, New  (Incl. Maintenance And Repair Services)', '145901 - Building Maintenance, Installation And Repair Services ', '145912 - Elevator Installation, Maintenance And Repair ', '145918 - Fire And/Or Water Damage Restoration Services ', '145940 - Protection Of Building From Weather Or Vandalism ', '145956 - Weather And Waterproofing Maintenance And Repair Services ', '145962 - Construction Services, General (Incl. Maintenance And Repair Services)', '145964 - Construction Services, Trade (New Construction) ', '146070 - Building And Facilities Management Services ', '146098 - Miscellaneous Services, No. 1 (Not Otherwise Classified)', '146157 - Miscellaneous Services, No. 2  (Not Otherwise Classified)', '146275 - Waterproofing Systems And Repair ']"
111754,2023-11-17 08:28:29.227,MARINA HILLS PARK IMPROVEMENT PROJECT,CASH CONTRACT NO. 22-15,2023-12-14 17:00:00.000,3,1,2,1,False,44601,Bidding,Electronic,1,$750.000,Orange,https://pbsystem.planetbids.com/portal/44601/bo/bo-detail/111754,"['276232 - Soil Preparation, Planting, and Cultivating', '276275 - Water Supply and Irrigation Systems', '276284 - Water and Sewer Line and Related Structures Construction', '276290 - Poured Concrete Foundation and Structure Contractors', '276298 - Electrical Contractors and Other Wiring Installation Contractors', '276774 - Sign Manufacturing', '277158 - Landscaping Services']"
111863,2023-11-17 16:15:20.690,Active Transportation Plan,,2023-12-21 14:00:00.000,3,1,4,4,False,44601,Bidding,Electronic,1,"$225,000.00",Orange,https://pbsystem.planetbids.com/portal/44601/bo/bo-detail/111863,"['276972 - Other Support Activities for Road Transportation', '276975 - All Other Support Activities for Transportation', '277090 - Engineering Services', '277106 - Marketing Consulting Services', '277340 - Administration of Urban Planning and Community and Rural Development']"
112366,2023-12-07 16:28:03.650,LA PAZ ROAD LONG-TERM PHASE II PROJECT,CASH CONTRACT NO. 23-17,2024-01-11 14:00:00.000,3,1,2,1,False,44601,Bidding,Electronic,1,"$1,468,000.00",Orange,https://pbsystem.planetbids.com/portal/44601/bo/bo-detail/112366,"['276275 - Water Supply and Irrigation Systems', '276288 - Highway, Street, and Bridge Construction', '276290 - Poured Concrete Foundation and Structure Contractors', '276466 - Asphalt Paving Mixture and Block Manufacturing', '276695 - Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing', '277158 - Landscaping Services']"
110955,2023-10-19 11:49:30.807,VIDEO MANAGEMENT SYSTEM,019-24,2023-12-11 17:00:00.000,3,1,4,4,False,14593,Bidding,Electronic,1,,San Diego,https://pbsystem.planetbids.com/portal/14593/bo/bo-detail/110955,"['147735 - Computer Hardware And Peripherals For Microcomputers ', '147736 - Computer Hardware And Peripherals For Mini And Main Frame Computers ', '147737 - Computer Accessories And Supplies ', '149734 - Computer Software For Microcomputers (Preprogrammed) ', '149735 - Computer Software For Mini And Mainframe Computers (Preprogrammed) ', '149862 - Sound Systems, Components, And Accessories: Group Intercom, Music, Public Address, Etc. ', '149918 - Consulting Services ', '149920 - Data Processing, Computer, Programming, And Software Services', '149945 - Miscellaneous Prof Services, No. 1 (Not Otherwise Classified)', '149948 - Miscellaneous Services, No. 2  (Not Otherwise Classified)', '149967 - Security, Fire, Safety, And Emergency Services (Including Disaster Document Recovery)']"
111674,2023-11-22 08:30:48.637,AUDIO VISUAL UPGRADES & AS-NEEDED SUPPORT SERVICES RE-BID,026-24,2024-01-02 17:00:00.000,3,1,4,4,False,14593,Bidding,Electronic,1,,San Diego,https://pbsystem.planetbids.com/portal/14593/bo/bo-detail/111674,"['28354 - Electrical', '149749 - Electrical Cables And Wires (Not Electronic) ', '149750 - Electrical Equipment And Supplies (Except Cable And Wire) ', '149751 - Electronic Equipment, Components, Parts, And Accessories (See Class 730 For Testing Or Analyzing Type)', '149897 - Construction Services, General (Incl. Maintenance And Repair Services)', '149899 - Construction Services, Heavy  (Incl. Maintenance And Repair Services)', '149900 - Construction Services, Trade (New Construction) ', '149903 - Electrical ', '149917 - Communications And Media Related Services ', '149920 - Data Processing, Computer, Programming, And Software Services', '149922 - Engineering Services, Professional ', '149928 - Equipment Maintenance And Repair Services For General Equipment', '149954 - Public Works And Related Services ']"
112293,2023-12-06 10:10:27.180,EAST COUNTY MARKET NIGHTS MANAGEMENT SERVICES,029-24,2024-01-11 17:00:00.000,3,3,4,4,False,14593,Bidding,Electronic and Paper,1,,San Diego,https://pbsystem.planetbids.com/portal/14593/bo/bo-detail/112293,"['149918 - Consulting Services ', '149942 - Management Services ', '149945 - Miscellaneous Prof Services, No. 1 (Not Otherwise Classified)', '149948 - Miscellaneous Services, No. 2  (Not Otherwise Classified)']"
112085,2023-11-29 08:30:35.307,TRAILER MOUNTED RODENT CONTROL COMPRESSOR 2023 OR NEWER MODEL YEAR,23-24-43,2023-12-12 11:00:00.000,3,2,1,1,False,14660,Bidding,Paper,1,9000.00,Kern,https://pbsystem.planetbids.com/portal/14660/bo/bo-detail/112085,"['138731 - Automotive Accessories For Automobiles, Buses, Trailers, Trucks, Etc.', '138732 - Automotive And Trailer Equipment And Parts', '138733 - Automotive And Trailer Bodies, Body Accessories, And Parts', '138734 - Automotive Vehicles And Related Transportation Equipment (Including Trailers) (Effective 1-1-06 This Class Inactivated, Refer To Classes 071, 072 And 073)', '138735 - Automotive Shop And Related Equipment And Supplies']"
112006,2023-11-28 11:04:40.963,"FORKLIFT TRUCK 8,000 LB CAPACITY W/SIDE SHIFT AND 70D CASCADE ROTATOR 2023 OR NEWER MODEL YEAR",23-24-45,2023-12-12 11:00:00.000,3,2,1,1,False,14660,Bidding,Paper,1,"45,000.00",Kern,https://pbsystem.planetbids.com/portal/14660/bo/bo-detail/112006,"['138731 - Automotive Accessories For Automobiles, Buses, Trailers, Trucks, Etc.', '138732 - Automotive And Trailer Equipment And Parts', '138734 - Automotive Vehicles And Related Transportation Equipment (Including Trailers) (Effective 1-1-06 This Class Inactivated, Refer To Classes 071, 072 And 073)', '138735 - Automotive Shop And Related Equipment And Supplies']"
112004,2023-11-28 11:04:31.943,RYLIND ROUND TINE FORK GRAPPLE 2023 OR NEWER MODEL YEAR,23-24-44,2023-12-12 11:00:00.000,3,2,1,1,False,14660,Bidding,Paper,1,"80,000.00",Kern,https://pbsystem.planetbids.com/portal/14660/bo/bo-detail/112004,"['138731 - Automotive Accessories For Automobiles, Buses, Trailers, Trucks, Etc.', '138732 - Automotive And Trailer Equipment And Parts', '138734 - Automotive Vehicles And Related Transportation Equipment (Including Trailers) (Effective 1-1-06 This Class Inactivated, Refer To Classes 071, 072 And 073)', '138899 - Road And Highway Equipment: Earth Handling, Grading, Moving, Packing, Etc. ']"
